State,p_county,ylat,xlong,p_year,p_cap_ac,p_cap_dc,Average GDP from 2010 to 2020(unit 1 million dollar),% Sun,Total Hours,Clear Days,Population,Empolyment Number,consumption (MWh),expenditures ('000 $),house_price
IN,Marion,39.694884,-86.314856,2013,10,12.5,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Montgomery,40.056833,-86.888237,2019,7.9,10.4,273771.5417,55,2440,140,227392,207764,1251966,158323,"186,970"
IN,Montgomery,40.0502,-86.882566,2020,2.3,3.2,273771.5417,55,2440,140,227392,207764,1251966,158323,"186,970"
IN,Lake,41.462912,-87.260085,2012,1.5,2,273771.5417,55,2440,140,64076,18782,166087,33076,"349,880"
IN,Lake,41.530122,-87.308249,2012,1,1.3,273771.5417,55,2440,140,64076,18782,166087,33076,"349,880"
IN,DeKalb,41.433896,-85.042858,2012,1,1.3,273771.5417,55,2440,140,70937,35408,358945,40409,"151,870"
IN,Marion,39.699815,-86.322435,2014,7.5,9.8,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Porter,41.502959,-87.161337,2012,1,1.3,273771.5417,55,2440,140,167016,108880,556990,72469,"334,890"
IN,Marion,39.762382,-86.301302,2014,2.8,3.1,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Lake,41.631689,-87.469014,2013,2,2.3,273771.5417,55,2440,140,64076,18782,166087,33076,"349,880"
IN,Lake,41.519666,-87.436359,2013,2,2.3,273771.5417,55,2440,140,64076,18782,166087,33076,"349,880"
IN,Marion,39.720435,-86.192051,2015,3.8,5.2,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Marion,39.913141,-86.238282,2015,1.5,1.9,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Wayne,39.800863,-84.896583,2014,1,1.2,273771.5417,55,2440,140,30006,11531,160576,19381,"180,530"
IN,Jasper,40.946926,-87.136128,2014,1,1.2,273771.5417,55,2440,140,13571,2946,76142,9068,"226,330"
IN,Miami,40.767086,-86.04374,2015,3,3.7,273771.5417,55,2440,140,36093,13470,156109,18005,"135,340"
IN,Perry,37.946799,-86.735833,2015,1,1.3,273771.5417,55,2440,140,9856,3111,48915,6181,"101,700"
IN,Madison,39.99468,-85.762245,2015,2,2.5,273771.5417,55,2440,140,349973,317160,2189561,211792,"365,380"
IN,Marion,39.72383,-86.315053,2015,2.5,3.2,273771.5417,55,2440,140,30239,15246,183618,23295,"121,800"
IN,Grant,40.513849,-85.641389,2016,2.5,3.1,273771.5417,55,2440,140,18046,6362,98690,10158,"165,930"
IN,St. Joseph,41.686277,-86.121732,2016,2.6,3.2,273771.5417,55,2440,140,267696,239753,963584,110014,"221,620"
IN,Henry,39.853825,-85.40198,2016,1.1,1.3,273771.5417,55,2440,140,17187,4967,108727,13752,"175,170"
IN,Greene,38.909717,-86.947585,2015,1.1,1.3,273771.5417,55,2440,140,8587,2580,47521,6005,"100,520"
IN,Spencer,38.192998,-86.965909,2016,1.1,1.3,273771.5417,55,2440,140,20777,9313,90123,13033,"199,210"
IN,Harrison,38.271179,-85.985254,2015,1.1,1.3,273771.5417,55,2440,140,39370,17698,218302,24435,"223,470"
IN,Monroe,39.253981,-86.657268,2016,1.1,1.3,273771.5417,55,2440,140,21975,10622,127525,16115,"141,750"
IN,Porter,41.559982,-87.156948,2012,1.5,2,273771.5417,55,2440,140,167016,108880,556990,72469,"334,890"
IN,Elkhart,41.697408,-85.688399,2012,1.5,2,273771.5417,55,2440,140,201640,253657,638894,76210,"242,720"
IN,Dubois,38.319377,-86.967906,2016,2,2.5,273771.5417,55,2440,140,42345,55095,201504,24408,"233,350"
IN,Daviess,38.65314,-87.209027,2016,4,4.9,273771.5417,55,2440,140,32583,20799,155308,17847,"215,660"
IN,Sullivan,39.133724,-87.417036,2016,5.2,7.1,273771.5417,55,2440,140,21026,7598,117785,13044,"125,330"
IN,Hancock,39.794301,-85.813525,2017,2.8,3.6,273771.5417,55,2440,140,8747,901,42239,5116,"123,870"
IN,Vanderburgh,37.99108,-87.531434,2018,2,2.7,273771.5417,55,2440,140,181692,203189,827816,124634,"203,670"
IN,Vanderburgh,38.149548,-87.548266,2018,2,2.7,273771.5417,55,2440,140,181692,203189,827816,124634,"203,670"
IN,Jasper,40.950045,-87.148087,2018,4,5.1,273771.5417,55,2440,140,13571,2946,76142,9068,"226,330"
IN,Clay,39.4562,-87.204031,2018,4,6.1,273771.5417,55,2440,140,13483,6496,80064,10113,"167,320"
IN,Montgomery,40.076711,-86.896875,2019,4.8,6.3,273771.5417,55,2440,140,227392,207764,1251966,158323,"186,970"
IN,Perry,37.966468,-86.735412,2020,3.2,4.3,273771.5417,55,2440,140,9856,3111,48915,6181,"101,700"
IN,Wayne,39.864685,-84.928656,2020,7.05,9.3,273771.5417,55,2440,140,30006,11531,160576,19381,"180,530"
IN,Montgomery,40.011702,-86.858344,2020,9.8,13.2,273771.5417,55,2440,140,227392,207764,1251966,158323,"186,970"
IN,Wayne,39.828224,-85.001586,2020,1.1,1.4,273771.5417,55,2440,140,30006,11531,160576,19381,"180,530"
IN,Tippecanoe,40.421239,-86.940103,2019,1.6,2.4,273771.5417,55,2440,140,183397,132473,732369,81148,"287,410"
IN,Hamilton,40.140158,-86.211695,2016,0.8,1.8,273771.5417,55,2440,140,14362,3164,69295,8233,"128,210"
IN,Johnson,39.362422,-86.025506,2019,2,2.8,273771.5417,55,2440,140,26025,14528,135413,13678,"154,320"
IN,St. Joseph,41.73189,-86.1065,2021,20,25.4,273771.5417,55,2440,140,267696,239753,963584,110014,"221,620"
IN,Cass,40.759774,-86.386884,2021,16,19.3,273771.5417,55,2440,140,13068,9470,60607,7372,"107,420"
IN,Spencer,38.03742,-86.788962,2021,50.4,65,273771.5417,55,2440,140,20777,9313,90123,13033,"199,210"
IN,Miami,40.756305,-86.106414,2021,9.5,12.6,273771.5417,55,2440,140,36093,13470,156109,18005,"135,340"
IN,Wayne,39.803778,-84.875444,2021,9,11.9,273771.5417,55,2440,140,30006,11531,160576,19381,"180,530"
IN,Clark,38.597037,-85.777642,2016,1.1,1.3,273771.5417,55,2440,140,22684,13293,108316,11150,"171,850"
IN,Lawrence,38.709264,-86.46876,2017,1.1,1.3,273771.5417,55,2440,140,33433,6106,222687,25391,"183,850"
IN,Randolph,40.045196,-85.051439,2021,200,220,273771.5417,55,2440,140,22615,7587,127872,16156,"169,780"
IN,Scott,38.661707,-85.785452,2020,7.1,9.7,273771.5417,55,2440,140,10661,3749,50668,5025,"117,130"
IN,Vigo,39.595214,-87.473963,2015,5.2,7,273771.5417,55,2440,140,108099,87582,531654,58781,"174,350"
IN,Grant,40.483025,-85.57164,2020,2.5,3.3,273771.5417,55,2440,140,18046,6362,98690,10158,"165,930"
IN,Henry,40.066249,-85.534615,2023,1.4,1.4,273771.5417,55,2440,140,17187,4967,108727,13752,"175,170"
IN,Daviess,38.680616,-87.201801,2023,9.9,9.9,273771.5417,55,2440,140,32583,20799,155308,17847,"215,660"
IN,Madison,40.08438,-85.746761,2022,6.8,8.8,273771.5417,55,2440,140,349973,317160,2189561,211792,"365,380"
IN,Greene,39.04402,-87.135219,2023,5.4,7.2,273771.5417,55,2440,140,8587,2580,47521,6005,"100,520"
IN,Marshall,41.462834,-86.163725,2021,6.8,9,273771.5417,55,2440,140,94534,61516,516744,55884,"214,070"
IN,Grant,40.477837,-85.559302,2022,1.8,1.8,273771.5417,55,2440,140,18046,6362,98690,10158,"165,930"
IA,Marshall,42.041375,-92.874579,2020,2.6,3.4,138562.4042,58,2922,128,94534,61516,516744,55884,"214,070"
IA,Muscatine,41.596519,-91.035224,2016,1.8,2.3,138562.4042,58,2922,128,42949,40091,192196,22963,"190,830"
IA,Dubuque,42.491713,-90.7918,2017,3.4,5,138562.4042,58,2922,128,96359,110216,318012,46840,"261,740"
IA,Clayton,42.67852,-91.545129,2017,1.3,1.6,138562.4042,58,2922,128,270269,143865,1130673,136671,"254,880"
IA,Black Hawk,42.481615,-92.458036,2016,1.5,2,138562.4042,58,2922,128,132821,136996,483203,48932,"216,200"
IA,Davis,40.746786,-92.436931,2019,1.6,1.8,138562.4042,58,2922,128,8768,2932,32802,4833,"164,870"
IA,Winnebago,43.274888,-93.628692,2019,3,4,138562.4042,58,2922,128,288896,236264,889715,111594,"201,910"
IA,Louisa,41.161572,-91.177539,2021,100,128,138562.4042,58,2922,128,11251,5685,48298,6661,"155,730"
IA,Story,42.003544,-93.61724,2020,2,2.2,138562.4042,58,2922,128,94834,65258,296686,37175,"286,730"
IA,Black Hawk,42.544045,-92.355361,2022,3,3.9,138562.4042,58,2922,128,132821,136996,483203,48932,"216,200"
IA,Franklin,42.721061,-93.20637,2022,7,9.1,138562.4042,58,2922,128,31573,19247,168207,20663,"146,540"
IA,Woodbury,42.333062,-96.348201,2023,4,5.2,138562.4042,58,2922,128,102426,91761,379276,38791,"206,770"
KS,Stanton,37.544801,-101.802357,2020,20,27.5,124141.0667,65,2922,128,2115,790,9488,1080,"87,800"
KS,Thomas,39.407841,-101.0416,2015,1.2,1.2,124141.0667,65,2922,128,44977,31872,274338,33674,"235,720"
KS,Wyandotte,39.166903,-94.694967,2017,1,1.3,124141.0667,65,2922,128,161777,140450,623352,74554,"206,380"
KS,Butler,37.751165,-97.073964,2017,1,1.4,124141.0667,65,2922,128,20280,12211,117812,14944,"127,810"
KS,Pratt,37.655077,-98.704971,2019,6,7.7,124141.0667,65,2922,128,9729,6863,34630,4901,"139,020"
KS,Reno,38.01992,-97.975376,2017,1,1.3,124141.0667,65,2922,128,63803,44762,260226,34046,"143,190"
KS,Mitchell,39.450871,-98.104616,2022,2,2.6,124141.0667,65,2922,128,22778,11205,140253,16983,"131,730"
KY,Mercer,37.7768,-84.720344,2016,10,14.1,158705.9875,56,2514,93,15971,4353,67343,8122,"150,200"
KY,Clark,38.028913,-84.2549,2017,8.5,10.7,158705.9875,56,2514,93,22684,13293,108316,11150,"171,850"
KY,Grant,38.751397,-84.611969,2017,2.7,3.8,158705.9875,56,2514,93,18046,6362,98690,10158,"165,930"
KY,Kenton,38.851973,-84.593025,2017,2,2.9,158705.9875,56,2514,93,163393,107248,722195,66187,"301,410"
KY,Kenton,38.849388,-84.590561,2017,2,2.9,158705.9875,56,2514,93,163393,107248,722195,66187,"301,410"
KY,Garrard,37.587658,-84.58063,2021,57.6,70.35,158705.9875,56,2514,93,17051,2872,111363,11161,"219,710"
LA,Orleans,30.014103,-89.916923,2019,20,27,197001.4083,57,2649,101,41938,16176,65808,8570,"155,660"
ME,Kennebec,44.556087,-69.673224,2017,1.5,1.8,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
ME,Somerset,44.803948,-69.837631,2017,4.1,4.7,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,York,43.379794,-70.70998,2020,49.4,70.8,49415.64167,57,2513,101,200536,108336,599138,92188,"487,740"
ME,Piscataquis,45.266539,-68.988291,2021,20,27.4,49415.64167,57,2513,101,17044,9010,50356,7968,"180,910"
ME,Kennebec,44.327326,-69.726672,2021,7.2,8.7,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
ME,Oxford,44.150221,-70.478574,2021,9.2,12.9,49415.64167,57,2513,101,57299,28404,143416,22077,"237,990"
ME,Somerset,44.813657,-69.447939,2017,9.9,13.9,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Franklin,44.650123,-70.080813,2021,77,115.7,49415.64167,57,2513,101,31573,19247,168207,20663,"146,540"
ME,York,43.545469,-70.907441,2021,3.5,4.2,49415.64167,57,2513,101,200536,108336,599138,92188,"487,740"
ME,Cumberland,43.971464,-70.576884,2021,2,2.6,49415.64167,57,2513,101,10890,4147,49146,5977,"138,970"
ME,Penobscot,45.010797,-69.032,2022,5,7,49415.64167,57,2513,101,152978,115244,386648,66458,"276,260"
ME,Somerset,44.793266,-69.735493,2023,5,6.9,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Somerset,44.978259,-69.536841,2023,4.9,7.4,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Kennebec,44.241137,-69.75732,2023,5,6.2,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
ME,Aroostook,47.276875,-68.571181,2022,5,5,49415.64167,57,2513,101,69405,42061,192667,30036,"187,850"
ME,Kennebec,44.331484,-69.844789,2023,4.5,4.5,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
ME,Aroostook,46.90926,-68.04554,2023,4.1,4.1,49415.64167,57,2513,101,69405,42061,192667,30036,"187,850"
ME,Aroostook,46.941247,-67.927903,2023,4.1,4.1,49415.64167,57,2513,101,69405,42061,192667,30036,"187,850"
ME,Somerset,44.745869,-69.745215,2023,3.2,3.2,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Somerset,44.632327,-69.598716,2021,5,7.4,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Knox,44.16599,-69.11616,2022,2,2,49415.64167,57,2513,101,51752,30629,209955,25511,"111,150"
ME,Somerset,44.839231,-69.307265,2022,5,7,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Hancock,44.539877,-68.36588,2022,7,10.16,49415.64167,57,2513,101,8747,901,42239,5116,"123,870"
ME,Kennebec,44.561036,-69.593036,2022,7,10.6,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
ME,Somerset,44.746371,-69.766505,2021,5,6.5,49415.64167,57,2513,101,51363,26987,150384,23151,"187,550"
ME,Cumberland,43.798547,-70.751033,2022,5,7.4,49415.64167,57,2513,101,10890,4147,49146,5977,"138,970"
ME,Kennebec,44.191278,-70.019294,2022,5,7.2,49415.64167,57,2513,101,120953,94605,338267,52071,"285,860"
MD,Frederick,39.674774,-77.345274,2012,13,16.1,296856.4042,57,2582,105,243465,179378,1257674,142669,"494,180"
MD,Washington,39.559227,-77.727558,2013,20,29.1,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Charles,38.587186,-76.878958,2015,10.3,12.9,296856.4042,57,2582,105,154357,67407,769591,100914,"458,700"
MD,Charles,38.545583,-76.800052,2012,5.5,7,296856.4042,57,2582,105,154357,67407,769591,100914,"458,700"
MD,Frederick,39.437398,-77.448873,2016,15.7,18.6,296856.4042,57,2582,105,243465,179378,1257674,142669,"494,180"
MD,Queen Anne's,39.113625,-75.960875,2016,6,7.3,296856.4042,57,2582,105,48712,23546,250553,37460,"478,550"
MD,Queen Anne's,38.938126,-76.045308,2016,10,13.7,296856.4042,57,2582,105,48712,23546,250553,37460,"478,550"
MD,Frederick,39.570217,-77.360988,2016,9,11,296856.4042,57,2582,105,243465,179378,1257674,142669,"494,180"
MD,Anne Arundel,38.992951,-76.573334,2018,12,18,296856.4042,57,2582,105,559737,473758,2678948,397690,"534,960"
MD,Prince George's,38.772291,-76.972315,2019,5,6.6,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Wicomico,38.404317,-75.672394,2016,13.6,17.8,296856.4042,57,2582,105,101527,72590,456159,67944,"314,540"
MD,Somerset,38.171227,-75.695417,2018,75,99,296856.4042,57,2582,105,51363,26987,150384,23151,"187,550"
MD,Worcester,38.378902,-75.272829,2019,7.6,10,296856.4042,57,2582,105,51441,36314,256183,37979,"365,850"
MD,Kent,39.297278,-75.982243,2012,1,1.1,296856.4042,57,2582,105,171474,106392,707663,94184,"383,560"
MD,Somerset,38.205846,-75.676447,2011,2.1,2.2,296856.4042,57,2582,105,51363,26987,150384,23151,"187,550"
MD,Wicomico,38.372163,-75.532399,2011,1,1.2,296856.4042,57,2582,105,101527,72590,456159,67944,"314,540"
MD,Kent,39.282472,-76.088971,2012,1,1.3,296856.4042,57,2582,105,171474,106392,707663,94184,"383,560"
MD,Cecil,39.602002,-75.838079,2015,1.6,2.1,296856.4042,57,2582,105,102175,49333,449006,67695,"375,240"
MD,Kent,39.200426,-76.075843,2015,1,1.3,296856.4042,57,2582,105,171474,106392,707663,94184,"383,560"
MD,Cecil,39.649874,-75.806306,2015,2,2.6,296856.4042,57,2582,105,102175,49333,449006,67695,"375,240"
MD,Baltimore,39.444294,-76.519727,2013,1.2,1.2,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Talbot,38.769742,-76.143874,2014,1.5,2,296856.4042,57,2582,105,6373,849,41803,5051,"147,160"
MD,Garrett,39.502851,-79.392007,2017,1.2,1.7,296856.4042,57,2582,105,29677,19468,143085,16231,"258,930"
MD,Frederick,39.693763,-77.314292,2014,1.7,2.4,296856.4042,57,2582,105,243465,179378,1257674,142669,"494,180"
MD,Baltimore,39.426966,-76.393051,2016,1,1.5,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Prince George's,39.017289,-76.908917,2015,1.6,2.1,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Prince George's,38.879504,-76.773527,2018,1.6,2.1,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Queen Anne's,39.036366,-76.049364,2019,1.7,2.2,296856.4042,57,2582,105,48712,23546,250553,37460,"478,550"
MD,Dorchester,38.587143,-76.138847,2018,2,2.7,296856.4042,57,2582,105,32451,19211,161803,24026,"249,230"
MD,Kent,39.146034,-76.232739,2012,1,1.3,296856.4042,57,2582,105,171474,106392,707663,94184,"383,560"
MD,Queen Anne's,39.030774,-76.016204,2013,2,2.4,296856.4042,57,2582,105,48712,23546,250553,37460,"478,550"
MD,Baltimore,39.296064,-76.490124,2012,0.8,1,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Dorchester,38.51718,-76.020604,2015,3.2,4.3,296856.4042,57,2582,105,32451,19211,161803,24026,"249,230"
MD,Anne Arundel,39.13628,-76.495267,2017,1,1.4,296856.4042,57,2582,105,559737,473758,2678948,397690,"534,960"
MD,Harford,39.499362,-76.145458,2018,1.7,2.4,296856.4042,57,2582,105,249776,141918,1140125,169363,"427,120"
MD,Harford,39.494229,-76.147133,2018,2.3,3.3,296856.4042,57,2582,105,249776,141918,1140125,169363,"427,120"
MD,Queen Anne's,38.948823,-76.301573,2019,2,2.6,296856.4042,57,2582,105,48712,23546,250553,37460,"478,550"
MD,Montgomery,39.149271,-77.31765,2018,1,1.4,296856.4042,57,2582,105,227392,207764,1251966,158323,"186,970"
MD,Prince George's,38.787327,-76.798073,2019,2,3,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Prince George's,38.728108,-76.830057,2019,2,3,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Frederick,39.369606,-77.353963,2019,2,2.7,296856.4042,57,2582,105,243465,179378,1257674,142669,"494,180"
MD,Wicomico,38.412414,-75.689781,2019,2,2.7,296856.4042,57,2582,105,101527,72590,456159,67944,"314,540"
MD,Washington,39.618647,-77.823411,2015,2,2.5,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Washington,39.620692,-77.824929,2015,2,2.5,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Washington,39.681829,-77.800772,2016,2,2.5,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Washington,39.619829,-77.861048,2020,4.3,5.8,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Garrett,39.595388,-79.38893,2021,2,3.2,296856.4042,57,2582,105,29677,19468,143085,16231,"258,930"
MD,Prince George's,38.778941,-76.920086,2021,1.3,2,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Prince George's,38.837811,-76.801445,2020,1.4,1.8,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Baltimore,39.476002,-76.851335,2020,2,4.8,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Washington,39.685743,-77.643571,2020,2,2.8,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Dorchester,38.611623,-75.834624,2021,20,29,296856.4042,57,2582,105,32451,19211,161803,24026,"249,230"
MD,Anne Arundel,38.783538,-76.572081,2021,1.5,2,296856.4042,57,2582,105,559737,473758,2678948,397690,"534,960"
MD,Prince George's,38.900048,-76.686887,2021,2,2.5,296856.4042,57,2582,105,897693,513929,3660443,543642,"468,340"
MD,Kent,39.313391,-75.833426,2020,6,7.8,296856.4042,57,2582,105,171474,106392,707663,94184,"383,560"
MD,Montgomery,39.239581,-77.294876,2017,1.4,2,296856.4042,57,2582,105,227392,207764,1251966,158323,"186,970"
MD,Montgomery,39.126761,-77.215193,2018,4,5,296856.4042,57,2582,105,227392,207764,1251966,158323,"186,970"
MD,Washington,39.647499,-77.675455,2020,10,13.2,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Baltimore,39.417858,-76.405221,2019,2,3,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Baltimore,39.342725,-76.834954,2019,2,2.6,296856.4042,57,2582,105,825666,647878,3329090,494271,"401,410"
MD,Washington,39.671674,-77.823285,2015,2,2.5,296856.4042,57,2582,105,16909,9915,92570,11752,"152,550"
MD,Howard,39.299057,-76.960356,2014,1.2,1.5,296856.4042,57,2582,105,13487,11644,61348,5848,"153,330"
MD,Somerset,38.097651,-75.609787,2013,2.8,3.7,296856.4042,57,2582,105,51363,26987,150384,23151,"187,550"
MD,Charles,38.534769,-77.097578,2023,27.5,27.5,296856.4042,57,2582,105,154357,67407,769591,100914,"458,700"
MD,Garrett,39.607027,-79.328554,2022,2,3.2,296856.4042,57,2582,105,29677,19468,143085,16231,"258,930"
MD,Anne Arundel,38.838843,-76.682873,2023,2,2.8,296856.4042,57,2582,105,559737,473758,2678948,397690,"534,960"
MD,Montgomery,39.119206,-76.960682,2022,2,2.5,296856.4042,57,2582,105,227392,207764,1251966,158323,"186,970"
MD,Montgomery,39.187719,-77.122107,2022,2,2.4,296856.4042,57,2582,105,227392,207764,1251966,158323,"186,970"
MA,Essex,42.792026,-70.885639,2017,2,2.4,403336.0583,58,2634,98,769362,577774,2029842,385805,"703,960"
MA,Worcester,42.227856,-71.873242,2018,1.9,2.8,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.227163,-71.869517,2017,1,6.9,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.087281,-71.517747,2017,3,4.1,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.136187,-72.02101,2017,2,2.6,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Plymouth,41.67106,-70.832153,2017,4.2,5.3,403336.0583,58,2634,98,24972,19780,116531,11837,"234,130"
MA,Norfolk,42.056811,-71.239044,2017,2,2.6,403336.0583,58,2634,98,691218,695818,1865160,373144,"801,300"
MA,Hampshire,42.189515,-72.715212,2019,2,2.8,403336.0583,58,2634,98,161035,124712,433636,80297,"212,640"
MA,Hampden,42.132246,-72.5542,2019,4,5.6,403336.0583,58,2634,98,468072,341719,1370299,244656,"347,930"
MA,Hampden,42.044237,-72.458865,2019,3.5,4.8,403336.0583,58,2634,98,468072,341719,1370299,244656,"347,930"
MA,Franklin,42.42913,-72.539954,2018,1.1,1.4,403336.0583,58,2634,98,31573,19247,168207,20663,"146,540"
MA,Franklin,42.582156,-72.517395,2018,4.1,5,403336.0583,58,2634,98,31573,19247,168207,20663,"146,540"
MA,Hampden,42.164509,-72.446239,2018,1.9,2.1,403336.0583,58,2634,98,468072,341719,1370299,244656,"347,930"
MA,Hampden,42.202317,-72.313415,2019,3.5,4.9,403336.0583,58,2634,98,468072,341719,1370299,244656,"347,930"
MA,Worcester,42.631275,-71.797967,2018,1.8,2.3,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.057622,-71.925681,2017,1.9,2.4,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.689896,-72.085621,2018,2,2.7,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Worcester,42.103597,-71.597693,2018,1.9,2.7,403336.0583,58,2634,98,51441,36314,256183,37979,"365,850"
MA,Franklin,42.586248,-72.563448,2018,4,6,403336.0583,58,2634,98,31573,19247,168207,20663,"146,540"
MA,Hampshire,42.51962,-72.919345,2019,2,2.7,403336.0583,58,2634,98,161035,124712,433636,80297,"212,640"
MA,Hampden,42.083803,-73.062939,2014,3.5,4,403336.0583,58,2634,98,468072,341719,1370299,244656,"347,930"
